doc,stage,version,severity,code,detail
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,"p27: If no, reason not transcribed to medical history"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p36: Examination Date
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p36: HEENT
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p36: Region/Body System HEENT
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p54: Urinalysis clinically significant abnormal assay # 1
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p54: Urinalysis abnormal assay # 1 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,"p54: Urobilinogen, Microscopic analysis if indicated)] Urinalysis abnormal assay # 1 Investigator comment"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p68: Cotinine
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p141: Suicidal behavior was present during the assessment period?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p141: Suicide:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p312: Date of Administration
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p36: Planned Timepoint
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p36: Examination Date
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p36: Evaluator
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_false_positive,p36: Clinically Significant Yes No
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p36: Was the physical examination performed?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p36: Examination Time
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p36: HEENT
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p36: Thorax
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p36: Abdomen
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p46: Chemistry clinically significant abnormal assay # 1:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_false_positive,"p46: lipoprotein;and; high density lipoprotein), Creatine phosphokinase, Creatinine, Gamma glutamyl transferase, Glucose, Lactate dehydrogenase,"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p68: Cotinine
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p68: Was Cotinine Screen Performed?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p68: If not done reason
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p68: Sample Type
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p68: Manufacturer
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p68: Item #
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p68: Lot
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p68: Expiration Date
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p68: Date of Sample
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p68: Time of Sample
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p141: Suicidal behavior was present during the assessment period?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p141: Suicide:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p312: Treatment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p312: Dose Unit
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p312: Dose Form
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p312: Date of Administration
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p312: Was Sertraline administered?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,"p312: If no, reason"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_wrong_form,p312: Time of Administration
annotatedCRF_33120100246-_v1.0_-17Aug2021,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=17"
