doc,stage,version,severity,code,detail
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,"p59: Inferring Intent: Even if an individual denies intent/wish to die, it may be inferred clinically from the behaviour or circumstances. For example, a highly lethal act that is clearly not an accident so no other intent but suicide can be inferred (e.g. gunshot to head, jumping from window of a h"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,p59: Have you done anything to harm yourself?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,p59: Have you done anything dangerous where you could have died?  (What did you do?  Did you
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,p59: ___ as a way to end your life?  Did you want to die (even a little) when you___?  Were you trying to end your life when you___?  Or did you think it was possible you could have died from___?)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,"p59: Or did you do it purely for other reasons / without ANY intention of killing yourself (like to relieve stress, feel better, get sympathy, or get something else to happen)? (Self-Injurious"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,p59: Behaviour without suicidal intent))
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,p59: C-SSRS Baseline: 13. Total Number of Attempts (years) #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,"p59: A potentially self-injurious act committed with at least some wish to die, as a result of act."
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,"p59: Behaviour was in part thought of as method to kill oneself. Intent does not have to be 100%. If there is any intent/desire to die associated with the act, then it can be considered an actual"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,"p59: Inferring Intent: Even if an individual denies intent/wish to die, it may be inferred clinically from the behaviour or circumstances. For example, a highly lethal act that is clearly not an accident"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,p59: Have you done anything to harm yourself?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,p59: Have you done anything dangerous where you could have died?  (What did you do?  Did you
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,p59: ___ as a way to end your life?  Did you want to die (even a little) when you___?  Were you trying to end your life when you___?  Or did you think it was possible you could have died from___?)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,"p59: Or did you do it purely for other reasons / without ANY intention of killing yourself (like to relieve stress, feel better, get sympathy, or get something else to happen)? (Self-Injurious"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,p59: Behaviour without suicidal intent))
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,"p59: A potentially self-injurious act committed with at least some wish to die, as a result of act."
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p59: Have you done anything to harm yourself?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p59: Or did you do it purely for other reasons / without ANY intention of killing yourself (like to
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,4,quality,audit_false_positive,p28: Haematology – Mix tube gently by inverting 8–10 times (2 mL K3EDTA)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,4,quality,audit_false_positive,p28: Chemistry and Virology – Mix tube gently by inverting 5–6 times (5 mL SST)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,4,quality,audit_false_positive,p28: Chemistry and Virology (Including Serum Pregnancy Test) – Mix tube gently by inverting 5–6
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,4,quality,audit_false_positive,p59: Have you done anything to harm yourself?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=3"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: Photo ID
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: Bag Search
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: Bag Search Items Removed
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: ICF Check
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: ICF Version/Date
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: (Version must be checked against ICF present in the CSF – escalate any discrepancies)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Grapefruit
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Poppy seeds
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Activity
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Smoking
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: PD Prompt
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Adverse Event
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: ECG Difference Calculation - a participant will be withdrawn where there is an increase in QTcF
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: interval of >60 msec from baseline (confirmed following a repeat ECG)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: Vital Signs Supine Full Set
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: (Supine for at least 3 minutes)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: Clinical Significance
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p1: Admission Restrictions: Photo ID
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p1: Admission Restrictions: Bag Search
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p1: Admission Restrictions: Bag Search Items Removed
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p1: Admission Restrictions: ICF Check
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p1: Admission Restrictions: ICF Version/Date
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p3: Admission Restrictions: Grapefruit
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p3: Admission Restrictions: Poppy seeds
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p3: Admission Restrictions: Activity
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p3: Admission Restrictions: Smoking
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p3: Please ensure that a Protocol Deviation is completed
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p3: Admission Restrictions: Adverse Event
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p122: C-SSRS Since Last Visit: 19. Most Lethal Attempt Date
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p122: C-SSRS Since Last Visit: 19. Actual Lethality Most Lethal Attempt
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_missed,p247: ECG Difference Calculation - a participant will be withdrawn where there is an increase in QTcF
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_missed,p247: Vital Signs
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p247: interval of >60 msec from baseline (confirmed following a repeat ECG)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p247: Vital Signs: Vital Signs Supine Full Set
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,2,quality,audit_false_positive,p247: Vital Signs: Clinical Significance
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=17"
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p358: Time of Vitals Measurement #1
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p535: Planned Timepoint
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p558: Chemistry abnormal assay # 2 Investigator comment
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p558: Chemistry clinically significant abnormal assay # 3
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,p33: ICF Version Date
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,p33: Protocol Version for Consent
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,"p324: If Yes, describe"
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,"p374: If not collected, reason:"
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,p463: Chemistry clinically significant abnormal assay # 1:
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,p595: Timepoint
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,p595: Sample Status
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,p595: Time of Collection
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,p595: Barcode Number
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,p595: Backup Barcode Number
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,3,quality,audit_missed,"p324: If Yes, describe"
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,3,quality,audit_missed,p595: Sample
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,3,quality,audit_missed,p595: Sample Status
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,3,quality,audit_missed,p595: Time of Collection
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,3,quality,audit_missed,p595: Barcode Number
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,3,quality,audit_missed,p595: Backup Barcode Number
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,4,quality,audit_missed,"p324: If Yes, describe"
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,4,quality,audit_missed,p595: Sample
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,4,quality,audit_missed,p595: Sample Status
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,4,quality,audit_missed,p595: Time of Collection
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,4,quality,audit_missed,p595: Barcode Number
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,4,quality,audit_missed,p595: Backup Barcode Number
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,5,quality,audit_missed,"p324: If Yes, describe"
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,5,quality,audit_missed,p595: Time of Collection
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,5,quality,audit_missed,p595: Barcode Number
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,5,quality,audit_missed,p595: Backup Barcode Number
331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,5,quality,audit_false_positive,p595: Brexpiprazole/Sertraline PK
331-201-00246_Annotated_CRF___v_26_Jul_2023,loop,,quality,stopped_with_open_issues,"stop=budget, open audit issues=5"
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p4: Check all that apply
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_missed,p91: ECG Recording Start Date
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_missed,p91: ECG Recording Start Time
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_missed,p91: ECG Recording End Date
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_missed,p91: ECG Recording End Time
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_missed,p213: 33 PANSS127_RSORRES
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_missed,p213: 34 PANSS128_RSORRES
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_missed,p213: 35 PANSS129_RSORRES
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,2,quality,audit_missed,p4: Check all that apply
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,2,quality,audit_false_positive,p213: PANSS127_
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,2,quality,audit_false_positive,p213: PANSS128_
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,2,quality,audit_false_positive,p213: PANSS129_
384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,3,quality,audit_false_positive,p4: Check all that apply
384-201-00002_Annotated_Unique_CRF_04Nov2024,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=4"
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_missed,p1: Sponsor Name
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_missed,p1: Protocol Number
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_missed,p1: Protocol Title
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_missed,p1: aCRF Version
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_missed,p1: Prepared by
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_missed,p1: Date
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_false_positive,p5: Study Event
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_false_positive,p92: Physical Exam Performed
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_false_positive,p92: General Appearance
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_false_positive,p96: Musculoskeletal/Extremities
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,1,quality,audit_false_positive,p96: Dermatologic/Mucosae
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,2,quality,audit_missed,p1: Sponsor Name
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,2,quality,audit_missed,p1: Protocol Number
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,2,quality,audit_missed,p1: Protocol Title
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,2,quality,audit_missed,p1: aCRF Version
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,2,quality,audit_missed,p1: Prepared by
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,2,quality,audit_missed,p1: Date
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,2,quality,audit_false_positive,p96: Abnormal findings
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,3,quality,audit_missed,p1: Protocol Title
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,3,quality,audit_missed,p1: aCRF Version
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,3,quality,audit_missed,p1: Prepared by
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,3,quality,audit_missed,p1: Date
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,3,quality,audit_missed,p92: Abnormal findings
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,3,quality,audit_missed,p96: Abnormal findings
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,4,quality,audit_missed,p96: Abnormal findings
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,audit,5,quality,audit_false_positive,p96: Abnormal findings
384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=1"
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_missed,p1: Sponsor Name
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_missed,p1: Protocol Number
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_missed,p1: Protocol Title
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_missed,p1: aCRF Version
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_missed,p1: Prepared by
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_missed,p1: Date
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_false_positive,p1: *Correction of date which was inadvertently recorded as MAR instead of MAY.
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_false_positive,p1: BAS29APR2025
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_false_positive,p5: Day -28 to Day -3
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_false_positive,p89: Enrollment
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_false_positive,p92: Physical Exam Performed
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_false_positive,p92: General Appearance
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,2,quality,audit_false_positive,p89: Enrollment
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,2,quality,audit_false_positive,p92: Body system
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,3,quality,audit_false_positive,p89: Enrollment
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,3,quality,audit_false_positive,p92: Physical Exam Performed
384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,3,quality,audit_false_positive,p92: General Appearance
384-201-00004_Annotated_CRF___v2.0_20_May_2025,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=2"
384-201-00004_aCRF_16JAN2025,audit,1,quality,audit_false_positive,p68: Body system
384-201-00004_aCRF_16JAN2025,audit,1,quality,audit_false_positive,p71: Body system
384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p68: Body system
384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p71: Body system
384-201-00004_aCRF_16JAN2025,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=2"
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,confirm,1,quality,confirm_extension_rejected,coverage extension regressed or failed gates; kept prior program
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p2: Informed Consent Obtained
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p2: Informed Consent Version
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p2: Subject Previously Screened
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p403: Preparatory Acts or Behaviour
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p403: Suicidal Behaviour
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p403: Suicide
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p403: Most Lethal Attempt Date
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p403: Actual Lethality/Medical Damage
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p403: Potential Lethality
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p467: Sample Performed
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,1,quality,audit_missed,p467: Result
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_missed,p403: Most Lethal Attempt Date
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_missed,p403: Enter Code
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,3,quality,audit_missed,p403: Most Lethal Attempt Date
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,3,quality,audit_missed,p403: Enter Code
MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=2"
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: PK Sample for Bioanalysis - Gently invert tube 8-10 times immediately after collection and
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: protect the sample from light (4 mL K2EDTA)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: Confirm an AE and Conmed check has been performed (Record any AE and Conmeds if
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: applicable)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: Vital Signs
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: (Supine for at least 3 minutes)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,2,quality,audit_missed,p152: PK Sample for Bioanalysis - Gently invert tube 8-10 times immediately after collection and protect the sample from light (4 mL K2EDTA)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,2,quality,audit_missed,p152: Confirm an AE and Conmed check has been performed (Record any AE and Conmeds if applicable)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,2,quality,audit_missed,p152: Vital Signs (Supine for at least 3 minutes)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,2,quality,audit_missed,p307: Vital Sign Findings
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,2,quality,audit_missed,p307: Vital Signs Standing BP and HR (Standing for at least 3 minutes)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,3,quality,audit_false_positive,p152: PK Sample for Bioanalysis - Gently invert tube 8-10 times immediately after collection and
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,3,quality,audit_false_positive,p152: protect the sample from light (4 mL K2EDTA)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,3,quality,audit_false_positive,p152: Confirm an AE and Conmed check has been performed (Record any AE and Conmeds if
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,3,quality,audit_false_positive,p152: Vital Signs
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,3,quality,audit_false_positive,p152: (Supine for at least 3 minutes)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,4,quality,audit_missed,p152: PK Sample for Bioanalysis - Gently invert tube 8-10 times immediately after collection and protect the sample from light (4 mL K2EDTA)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,4,quality,audit_missed,p152: Confirm an AE and Conmed check has been performed (Record any AE and Conmeds if applicable)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,4,quality,audit_missed,p152: Vital Signs (Supine for at least 3 minutes)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,5,quality,audit_missed,p152: PK Sample for Bioanalysis - Gently invert tube 8-10 times immediately after collection and protect the sample from light (4 mL K2EDTA)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,5,quality,audit_missed,p152: Confirm an AE and Conmed check has been performed (Record any AE and Conmeds if applicable)
