doc,stage,version,severity,code,detail
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,4,quality,warn_text_blocklists,"The program filters by 12 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere can share the blocklisted words. "
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p44: 90 days after the last dose of IMP?- mark the selected methods below **
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,"p130: If Yes, describe Row 10"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p263: Or did you think it was possible you could have died from ____?
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p466: Chemistry clinically significant abnormal assay # 3
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p466: Urea nitrogen Uric acid
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p868: Glycated Hemoglobin
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p263: Or did you think it was possible you could have died from ____?
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p466: Chemistry clinically significant abnormal assay # 3
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p466: Urea nitrogen Uric acid
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p868: Glycated Hemoglobin
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,6,quality,audit_missed,p44: **If sexually active does the subject commit to utilizing 2 different approved methods of birth control during the trial and for 90 days after the last dose of IMP?- mark the selected methods below **
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,6,quality,audit_false_positive,"p130: If Yes, describe Row 10"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,6,quality,audit_false_positive,p134: Actual Lethality/Medical Damage: 0) No physical damage or very minor physical damage (e.g. surface
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,6,quality,audit_false_positive,p263: Have you made a suicide attempt? Have you done anything to harm yourself?
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,6,quality,audit_false_positive,p263: Have you done anything dangerous where you could have died? What did you do?
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,6,quality,audit_false_positive,p263: Did you ______ as a way to end your life? Did you want to die (even a little) when you ____?
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,6,quality,audit_false_positive,p263: Were trying to end your life when you ____? Or did you think it was possible you could have died from ____?
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,6,quality,audit_false_positive,p466: Urea nitrogen Uric acid
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,6,quality,audit_false_positive,p868: Glycated Hemoglobin
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,1,quality,warn_text_blocklists,"The program filters by 12 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere can share the blocklisted words. "
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,2,quality,warn_text_blocklists,"The program filters by 19 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere can share the blocklisted words. "
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p58: Result
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p58: Abnormal, Not"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p58: Done, NA)"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p58: Skin and Mucosae
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p60: Result
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p60: Normal
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p60: Abnormal, Not"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p60: Done, NA)"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p104: Test
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p104: Result
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p104: Methadone
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p104: Opiates
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p104: Phencyclidine
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p104: Propoxyphene
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p184: Sample
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p184: Timepoint
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p184: Sample Status
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p184: Time of Collection
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p184: Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p184: Backup Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p184: Sertraline PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p184: Brexpiprazole/Sertraline PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p184: partialtime (hour
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p184: Propranolol PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p184: Prazosin PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p184: site only]
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p184: Sertraline PK, Sertraline PK, Propranolol PK"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p184: Prazosin PK)
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p421: Sample
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p421: Timepoint
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p421: Sample Status
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p421: Time of Collection
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p421: Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_missed,p421: Backup Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p421: Prazosin PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p421: Brexpiprazole/Sertraline PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p421: Sertraline PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p421: partialtime (hour
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p421: Propranolol PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p421: site only]
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p421: Sertraline PK, Sertraline PK, Propranolol PK"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p421: Prazosin PK)
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p421: 1h Postdose
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p755: Not Applicable
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p755: site only]
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p755: Collected, Not"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,3,blocking,gate_crash,"Program failed to run: generated extractor crashed:
Traceback (most recent call last):
  File ""/data/dataiku/dss_data/jupyter-run/dku-workdirs/ECSGENERATION/CRF_codegen_induction95780c5a-dssuser_MdMotaha8f825895/crf_codegen_work/modules/sandbox_runner.py"", line 128, in main
    raw = fn(pages)
  Fil"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p58: Clinically Significant
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p58: Normal
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p58: Abnormal
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p58: (values: Normal
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p58: Not Done
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p58: Thorax
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p58: Abdomen
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p58: Skin and Mucosae
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p60: Clinically Significant
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p60: Normal
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p60: Abnormal
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p60: (values: Normal
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p60: Not Done
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p103: Amphetamines
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p184: Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p184: Backup Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p184: Predose
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p184: Sertraline PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p184: Brexpiprazole/Sertraline PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p184: Collected
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p184: Propranolol PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p184: Prazosin PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,"p184: Sertraline PK, Sertraline PK, Propranolol PK"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p184: Prazosin PK)]
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p421: Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p421: Backup Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p421: Predose
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p421: Prazosin PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p421: Brexpiprazole/Sertraline PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p421: Collected
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p421: Sertraline PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p421: Propranolol PK
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,"p421: Sertraline PK, Sertraline PK, Propranolol PK"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p421: Prazosin PK)]
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p421: 1h Postdose
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p755: Scan
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_missed,p755: Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p755: Not Applicable
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,4,quality,audit_false_positive,p755: Applicable)]
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p58: Clinically Significant
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p58: HEENT
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p58: Thorax
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p58: Abdomen
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p58: Skin and Mucosae
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p60: Clinically Significant
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p60: Normal
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p116: Past 3 Month
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p184: Backup
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p184: Backup Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p184: Predose
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p184: Not
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p421: Backup
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p421: Backup Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p421: Predose
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p421: 1h Postdose
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p755: Scan
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p755: Barcode Number
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p755: Applicable)]
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,6,blocking,gate_other,"Extreme content-fitted blocklist. The program filters by 30 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,1,quality,warn_text_blocklists,"The program filters by 25 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere can share the blocklisted words. "
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,2,quality,warn_text_blocklists,"The program filters by 21 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere can share the blocklisted words. "
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p15: Schedule
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p15: Screen Visit 1 Day -55 to -16
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p15: page enrols if SEX = Fe male on Demography pa
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p15: page enrols if SEX = Mal e on Demography page
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p15: page enrols if SEX = Fe male on Demography pa ge and if RPPOSMEN= Yes on Reproductive Stat
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p16: us - Female page
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p16: page enrols if SEX = Fe male on Demography pa
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p16: page enrols if Protocol V ersion = Original/Amend ment 1
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p16: page enrols if Protocol V ersion = Amendment 2
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p16: page enrols if Protocol V ersion = Amendment 2, t his has EXCL25 with sel ectable ""N/A"""
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p109: Baseline/Screening Version
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p109: Version 1/14/09
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p109: Disclaimer:
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p109: This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment "
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p250: Since Last Visit
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p250: Version 1/14/09
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p250: Disclaimer:
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p250: This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment "
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p259: Intensity of Ideation
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p259: Since Last Visit
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p259: [TYPE: enumeration (values: (1) Easily able to control thoughts, (2) Can control thoughts with little difficulty, (3) Can control thoughts with some difficulty, (4) Can control thoughts with a lot of difficulty, (5) Unable to control thoughts, (0) Does not attempt to control thoughts)]"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p259: Deterrents
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p259: Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p259: suicide?
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p259: suicide
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p259: [TYPE: enumeration (values: (1) Deterrents definitely stopped you from
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p672: Since Last Visit
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p672: Version 1/14/09
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p672: Disclaimer:
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p672: This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment "
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,3,quality,audit_false_positive,p15: Schedule
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,3,quality,audit_false_positive,p109: Baseline/Screening Version
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,3,quality,audit_false_positive,p109: Version 1/14/09
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,3,quality,audit_false_positive,p109: Disclaimer:
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,3,quality,audit_false_positive,p109: ideation or behavior depends on the judgment of the individual administering the scale.
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,3,quality,audit_false_positive,p250: Since Last Visit
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,3,quality,audit_false_positive,p250: Version 1/14/09
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,3,quality,audit_false_positive,p250: Disclaimer:
