doc,stage,version,severity,code,detail
crf_forms_326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,"p59: Behaviour was in part thought of as method to kill oneself. Intent does not have to be 100%. If there is any intent/desire to die associated with the act, then it can be considered an actual suicide attempt. There does not have to be any injury or harm, just the potential for injury or harm. If"
crf_forms_326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,"p59: there is any intent/desire to die associated with the act, then it can be considered an actual suicide attempt. There does not have to be any injury or harm, just the potential for injury or harm. If person pulls trigger while gun is in mouth but gun is broken so no injury results, this is cons"
crf_forms_326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,"p59: suicide attempt. There does not have to be any injury or harm, just the potential for injury or harm. If person pulls trigger while gun is in mouth but gun is broken so no injury results, this is considered an attempt."
crf_forms_326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,1,quality,audit_false_positive,p59: C-SSRS Baseline: 13. Total Number of Attempts (years) #1
crf_forms_326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,"p59: Behaviour was in part thought of as method to kill oneself. Intent does not have to be 100%. If there is any intent/desire to die associated with the act, then it can be considered an actual suicide attempt. There does not have to be any injury or harm, just the potential for injury or harm. If"
crf_forms_326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,"p59: A potentially self-injurious act committed with at least some wish to die, as a result of act."
crf_forms_326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=1"
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p3: 3.55. Clinical Laboratory Assessments
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p3: 3.78. Visit Date
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p3: 3.82. Triplicate ECG Assessments - Predose
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,p159: indicates substance abuse that could compromise the subject's safety or ability to comply with the trial procedures that could interfere with the
crf_forms_331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,2,quality,audit_false_positive,"p159: interpretation of trial results. Legal cannabis use is permissible if the amount used has remained stable for the last 3 months, the subject agrees to"
crf_forms_331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_false_positive,p17: ed to be Titrated ? = Yes
crf_forms_331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_missed,p566: Hematology clinically significant abnormal assay # 3
crf_forms_331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_false_positive,p566: Platelet count
crf_forms_331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_false_positive,p566: Red blood cell count
crf_forms_331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,2,quality,audit_false_positive,p566: White blood cell count (absolute and differential)
crf_forms_331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,3,quality,audit_missed,p566: Hematology clinically significant abnormal assay # 2
crf_forms_331-201-00246_Annotated_CRF___v_26_Jul_2023,audit,4,quality,audit_missed,p566: Hematology clinically significant abnormal assay # 2
crf_forms_331-201-00246_Annotated_CRF___v_26_Jul_2023,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=1"
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,"p1: Log. Pursuant to Section 11.100 of Title 21 of the Code of Federal Regulations, this is to"
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p4: Check all that apply
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p91: Holter Continuous Ecg
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 1=Slight diminution in the
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 2=Moderate resistance to
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 3=Marked resistance and
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 4=Complete absence of
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: completely with a good
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: thump as it hits the table
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,"p183: 1=Slight slowing in fall,"
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: mainly noted by lack of
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: slap as head meets the
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 2=Moderate slowing in the
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: fall quite noticeable to the
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 3=Head falls stiffly and
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 4=Head does not reach the
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 4=21 and more blinks
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: obvious to sight and touch
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 2=Tremor of hand or arm
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: occurring spasmodically
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,audit,1,quality,audit_false_positive,p183: 3=Persistent tremor of one
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,gates,2,blocking,gate_crash,"Program failed to run: generated extractor crashed:
Traceback (most recent call last):
  File ""/data/dataiku/dss_data/jupyter-run/dku-workdirs/ECSGENERATION/CRF_codegen_induction95780c5a-dssuser_MdMotaha8f825895/crf_codegen_work/modules/sandbox_runner.py"", line 121, in main
    raw = fn(pages)
  Fil"
crf_forms_384-201-00002_Annotated_Unique_CRF_04Nov2024,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=21"
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,1,blocking,gate_zero_records,The program extracted ZERO records from the document.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,1,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,1,quality,warn_labels_not_human,Only 0% of field_name values look like human labels (they look like codes/dates/junk) - fix label selection.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,2,blocking,gate_zero_records,The program extracted ZERO records from the document.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,2,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,2,quality,warn_labels_not_human,Only 0% of field_name values look like human labels (they look like codes/dates/junk) - fix label selection.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,3,blocking,gate_zero_records,The program extracted ZERO records from the document.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,3,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,3,quality,warn_labels_not_human,Only 0% of field_name values look like human labels (they look like codes/dates/junk) - fix label selection.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,4,blocking,gate_zero_records,The program extracted ZERO records from the document.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,4,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,4,quality,warn_labels_not_human,Only 0% of field_name values look like human labels (they look like codes/dates/junk) - fix label selection.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,5,blocking,gate_zero_records,The program extracted ZERO records from the document.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,5,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,gates,5,quality,warn_labels_not_human,Only 0% of field_name values look like human labels (they look like codes/dates/junk) - fix label selection.
crf_forms_384-201-00004_Annotated_CRF___v1.0_05_Mar_2025,loop,,fatal,no_version_passed_gates,stop=budget
crf_forms_384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,1,quality,audit_missed,p91: Is condition ongoing?
crf_forms_384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,2,quality,audit_missed,p91: Is condition ongoing?
crf_forms_384-201-00004_Annotated_CRF___v2.0_20_May_2025,audit,3,quality,audit_missed,p91: Is condition ongoing?
crf_forms_384-201-00004_Annotated_CRF___v2.0_20_May_2025,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=1"
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p37: Why was the study terminated by sponsor?
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p70: Body system
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p70: Examination result
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p70: Clinical significance
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p70: Abnormal findings
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p71: Abnormal findings
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p71: Body system
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p71: Examination result
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p71: Clinical significance
crf_forms_384-201-00004_aCRF_16JAN2025,audit,2,quality,audit_missed,p71: Abnormal findings
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p37: Why was the study terminated by sponsor?
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p70: Body system
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p70: Examination result
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p70: Clinical significance
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p70: Abnormal findings
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p71: Abnormal findings
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p71: Body system
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p71: Examination result
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p71: Clinical significance
crf_forms_384-201-00004_aCRF_16JAN2025,audit,3,quality,audit_missed,p71: Abnormal findings
crf_forms_384-201-00004_aCRF_16JAN2025,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=10"
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Not
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Pupillometry
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Position
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Readings downloaded onto a
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,"p434: Reviewed, signed"
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,"p434: Reason not review, signed"
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: PLR
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: PLR MAX
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: PLR T75
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Pupil Area
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: ACA
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Dilation
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Done
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Date
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Rest Time
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: Start Time
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: spreadsheet via Bluetooth from the
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: and dated by a
crf_forms_MAC186_X11-201-00001_eCRF_v1.10_form_tracker_v1.6_06Mar2025,audit,2,quality,audit_false_positive,p434: and dated
