doc,stage,version,severity,code,detail
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p27: Vasectomy
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p27: Tubal ligation
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p27: Nonhormonal intrauterine device
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p27: Condom with spermicide
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p27: Sponge with spermicide
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p27: Occlusive cap (vaginal diaphragm or cervical/vault cap) with spermicide
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p27: Has any applicable reproductive status and/or medications been transcribed to the Medical History Page and/or Con Med Page?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p27: If no, reason not transcribed to medical history"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p46: Chemistry clinically significant abnormal assay # 1:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p46: Chemistry abnormal assay # 1 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p70: Baseline/Screening Version
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p70: Mann, J."
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p70: the judgment of the individual administering the scale.
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p70: Mann, MD and Maria Oquendo, MD, Conte Center for the Neuroscience of Mental Disorders (CCNMD), New York State Psychiatric Institute,"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p70: 1051 Riverside Drive, New York, NY, 10032. (Oquendo M. A., Halberstam B. & Mann J. J., Risk factors for suicidal behavior: utility and"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p70: limitations of research instruments. In M.B. First [Ed.] Standardized Evaluation in Clinical Practice, pp. 103 -130, 2003.)"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p70: 10032; inquiries and training requirements contact posnerk@nyspi.columbia.edu
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p141: Suicidal behavior was present during the assessment period?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p176: Time Placed in Position
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p176: Time of Vitals Measurement #3
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p202: Suicidal behavior was present during the assessment period?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p313: Reason
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p313: Dosing Comments (optional)
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p313: Was Brexpiprazole administered?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p313: If no, reason"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p313: Treatment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p313: Dose Unit
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p313: Dose Form
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p313: Date of Administration
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p452: N/A
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p452: Predose
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p452: 8h postdose)]
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p452: position for 3 minutes.
annotatedCRF_33120100246-_v1.0_-17Aug2021,loop,,quality,stopped_with_open_issues,"stop=budget, open audit issues=29"
